country_code_numeric,region,country,age,age_to,year,gender,pop_size
356,IND,India,41,41,2093,both,18062692.5
356,IND,India,42,42,2093,both,18156124.5
356,IND,India,43,43,2093,both,18269308
356,IND,India,44,44,2093,both,18401032
356,IND,India,45,45,2093,both,18510007.5
356,IND,India,46,46,2093,both,18598095
356,IND,India,47,47,2093,both,18734700
356,IND,India,48,48,2093,both,18860033
356,IND,India,49,49,2093,both,18984325.5
356,IND,India,50,50,2093,both,19151236.5
356,IND,India,51,51,2093,both,19297313.5
356,IND,India,52,52,2093,both,19397648.5
356,IND,India,53,53,2093,both,19485208.5
356,IND,India,54,54,2093,both,19598854
356,IND,India,55,55,2093,both,19689161.5
356,IND,India,56,56,2093,both,19718528
356,IND,India,57,57,2093,both,19775046
356,IND,India,58,58,2093,both,19839331
356,IND,India,59,59,2093,both,19864178.5
356,IND,India,60,60,2093,both,19884708
356,IND,India,61,61,2093,both,19868265.5
356,IND,India,62,62,2093,both,19847551
356,IND,India,63,63,2093,both,19814183.5
356,IND,India,64,64,2093,both,19738116.5
356,IND,India,65,65,2093,both,19664413.5
356,IND,India,66,66,2093,both,19542183.5
356,IND,India,67,67,2093,both,19421218.5
356,IND,India,68,68,2093,both,19270748.5
356,IND,India,69,69,2093,both,19053138.5
356,IND,India,70,70,2093,both,18797358
356,IND,India,71,71,2093,both,18531292
356,IND,India,72,72,2093,both,18263933.5
356,IND,India,73,73,2093,both,18106555
356,IND,India,74,74,2093,both,18117849
356,IND,India,75,75,2093,both,17941755
356,IND,India,76,76,2093,both,17696774
356,IND,India,77,77,2093,both,17383660
356,IND,India,78,78,2093,both,16854826
356,IND,India,79,79,2093,both,16546348.5
356,IND,India,80,80,2093,both,16241881.5
356,IND,India,81,81,2093,both,15699010.5
356,IND,India,82,82,2093,both,15083220
356,IND,India,83,83,2093,both,14386589.5
356,IND,India,84,84,2093,both,13578563
356,IND,India,85,85,2093,both,12701701
356,IND,India,86,86,2093,both,11828000.5
356,IND,India,87,87,2093,both,10979927.5
356,IND,India,88,88,2093,both,10147002.5
356,IND,India,89,89,2093,both,9254991.5
356,IND,India,90,90,2093,both,8321407.5
356,IND,India,91,91,2093,both,7379597.5
356,IND,India,92,92,2093,both,6396206.5
356,IND,India,93,93,2093,both,5419695
356,IND,India,94,94,2093,both,4538139.5
356,IND,India,95,95,2093,both,3748506
356,IND,India,96,96,2093,both,3033219
356,IND,India,97,97,2093,both,2401857
356,IND,India,98,98,2093,both,1853885.5
356,IND,India,99,99,2093,both,1389330
356,IND,India,100,120,2093,both,3248743
356,IND,India,0,0,2094,both,14155576.5
356,IND,India,1,1,2094,both,14235482
356,IND,India,2,2,2094,both,14338648.5
356,IND,India,3,3,2094,both,14438433.5
356,IND,India,4,4,2094,both,14545569.5
356,IND,India,5,5,2094,both,14631680.5
356,IND,India,6,6,2094,both,14680290.5
356,IND,India,7,7,2094,both,14743396.5
356,IND,India,8,8,2094,both,14852193
356,IND,India,9,9,2094,both,14960664
356,IND,India,10,10,2094,both,15056940
356,IND,India,11,11,2094,both,15132485
356,IND,India,12,12,2094,both,15169130.5
356,IND,India,13,13,2094,both,15256276.5
356,IND,India,14,14,2094,both,15393928
356,IND,India,15,15,2094,both,15492724
356,IND,India,16,16,2094,both,15613659.5
356,IND,India,17,17,2094,both,15752218.5
356,IND,India,18,18,2094,both,15870683.5
356,IND,India,19,19,2094,both,15999664.5
356,IND,India,20,20,2094,both,16131499.5
356,IND,India,21,21,2094,both,16216516.5
356,IND,India,22,22,2094,both,16302489
356,IND,India,23,23,2094,both,16449826.5
356,IND,India,24,24,2094,both,16598027.5
356,IND,India,25,25,2094,both,16701997
356,IND,India,26,26,2094,both,16789713.5
356,IND,India,27,27,2094,both,16885714.5
356,IND,India,28,28,2094,both,16990471.5
356,IND,India,29,29,2094,both,17112483.5
356,IND,India,30,30,2094,both,17207531.5
356,IND,India,31,31,2094,both,17294675
356,IND,India,32,32,2094,both,17347244
356,IND,India,33,33,2094,both,17396555
356,IND,India,34,34,2094,both,17469343
356,IND,India,35,35,2094,both,17554928
356,IND,India,36,36,2094,both,17643232
356,IND,India,37,37,2094,both,17703456.5
356,IND,India,38,38,2094,both,17758627.5
356,IND,India,39,39,2094,both,17805739
356,IND,India,40,40,2094,both,17850860.5
356,IND,India,41,41,2094,both,17941646
356,IND,India,42,42,2094,both,18042542.5
356,IND,India,43,43,2094,both,18135321
356,IND,India,44,44,2094,both,18247632.5
356,IND,India,45,45,2094,both,18378233
356,IND,India,46,46,2094,both,18485891.5
356,IND,India,47,47,2094,both,18572451.5
356,IND,India,48,48,2094,both,18707178.5
356,IND,India,49,49,2094,both,18830307
356,IND,India,50,50,2094,both,18952003
356,IND,India,51,51,2094,both,19115821
356,IND,India,52,52,2094,both,19258378.5
356,IND,India,53,53,2094,both,19354796
356,IND,India,54,54,2094,both,19438012
356,IND,India,55,55,2094,both,19546899
356,IND,India,56,56,2094,both,19632277
356,IND,India,57,57,2094,both,19656782
356,IND,India,58,58,2094,both,19708309
356,IND,India,59,59,2094,both,19767452
356,IND,India,60,60,2094,both,19787021.5
356,IND,India,61,61,2094,both,19801647
356,IND,India,62,62,2094,both,19778503
356,IND,India,63,63,2094,both,19749981.5
356,IND,India,64,64,2094,both,19707508.5
356,IND,India,65,65,2094,both,19621032
356,IND,India,66,66,2094,both,19534973.5
356,IND,India,67,67,2094,both,19398719
356,IND,India,68,68,2094,both,19262024
356,IND,India,69,69,2094,both,19094417
356,IND,India,70,70,2094,both,18858714
356,IND,India,71,71,2094,both,18583161.5
356,IND,India,72,72,2094,both,18295235
356,IND,India,73,73,2094,both,18004201
356,IND,India,74,74,2094,both,17819327.5
356,IND,India,75,75,2094,both,17797441.5
356,IND,India,76,76,2094,both,17587257.5
356,IND,India,77,77,2094,both,17305156
356,IND,India,78,78,2094,both,16952711
356,IND,India,79,79,2094,both,16386485.5
356,IND,India,80,80,2094,both,16030855
356,IND,India,81,81,2094,both,15673843.5
356,IND,India,82,82,2094,both,15082367
356,IND,India,83,83,2094,both,14419203
356,IND,India,84,84,2094,both,13678573.5
356,IND,India,85,85,2094,both,12833445.5
356,IND,India,86,86,2094,both,11925513.5
356,IND,India,87,87,2094,both,11023739
356,IND,India,88,88,2094,both,10150048.5
356,IND,India,89,89,2094,both,9295269.5
356,IND,India,90,90,2094,both,8393060
356,IND,India,91,91,2094,both,7462730.5
356,IND,India,92,92,2094,both,6537013.5
356,IND,India,93,93,2094,both,5589843.5
356,IND,India,94,94,2094,both,4667271
356,IND,India,95,95,2094,both,3846249.5
356,IND,India,96,96,2094,both,3119912.5
356,IND,India,97,97,2094,both,2472712.5
356,IND,India,98,98,2094,both,1914033.5
356,IND,India,99,99,2094,both,1441165
356,IND,India,100,120,2094,both,3384576
356,IND,India,0,0,2095,both,14085888.5
356,IND,India,1,1,2095,both,14139380.5
356,IND,India,2,2,2095,both,14226059.5
356,IND,India,3,3,2095,both,14331446.5
356,IND,India,4,4,2095,both,14432307.5
356,IND,India,5,5,2095,both,14540229.5
356,IND,India,6,6,2095,both,14627053.5
356,IND,India,7,7,2095,both,14676315.5
356,IND,India,8,8,2095,both,14739986
356,IND,India,9,9,2095,both,14849225
356,IND,India,10,10,2095,both,14957946.5
356,IND,India,11,11,2095,both,15054187.5
356,IND,India,12,12,2095,both,15129297
356,IND,India,13,13,2095,both,15164974
356,IND,India,14,14,2095,both,15250536.5
356,IND,India,15,15,2095,both,15386030.5
356,IND,India,16,16,2095,both,15482265
356,IND,India,17,17,2095,both,15600450
356,IND,India,18,18,2095,both,15736303
356,IND,India,19,19,2095,both,15852313
356,IND,India,20,20,2095,both,15979223.5
356,IND,India,21,21,2095,both,16109454
356,IND,India,22,22,2095,both,16193356
356,IND,India,23,23,2095,both,16278657.5
356,IND,India,24,24,2095,both,16425699
356,IND,India,25,25,2095,both,16573920
356,IND,India,26,26,2095,both,16678218.5
356,IND,India,27,27,2095,both,16766461.5
356,IND,India,28,28,2095,both,16863109
356,IND,India,29,29,2095,both,16968563.5
356,IND,India,30,30,2095,both,17091263
356,IND,India,31,31,2095,both,17186965
356,IND,India,32,32,2095,both,17274691
356,IND,India,33,33,2095,both,17327747
356,IND,India,34,34,2095,both,17377432
356,IND,India,35,35,2095,both,17450473
356,IND,India,36,36,2095,both,17536219.5
356,IND,India,37,37,2095,both,17624599.5
356,IND,India,38,38,2095,both,17684809.5
356,IND,India,39,39,2095,both,17739857
356,IND,India,40,40,2095,both,17786738.5
356,IND,India,41,41,2095,both,17831544.5
356,IND,India,42,42,2095,both,17921873.5
356,IND,India,43,43,2095,both,18022138
356,IND,India,44,44,2095,both,18114093.5
356,IND,India,45,45,2095,both,18225337
356,IND,India,46,46,2095,both,18354640
356,IND,India,47,47,2095,both,18460795.5
356,IND,India,48,48,2095,both,18545593
356,IND,India,49,49,2095,both,18678169.5
356,IND,India,50,50,2095,both,18798780.5
356,IND,India,51,51,2095,both,18917550.5
356,IND,India,52,52,2095,both,19077926
356,IND,India,53,53,2095,both,19216598
356,IND,India,54,54,2095,both,19308771.5
356,IND,India,55,55,2095,both,19387432
356,IND,India,56,56,2095,both,19491471
356,IND,India,57,57,2095,both,19571948.5
356,IND,India,58,58,2095,both,19591683.5
356,IND,India,59,59,2095,both,19638237.5
356,IND,India,60,60,2095,both,19692107
356,IND,India,61,61,2095,both,19705915.5
356,IND,India,62,62,2095,both,19713854
356,IND,India,63,63,2095,both,19683079
356,IND,India,64,64,2095,both,19645606
356,IND,India,65,65,2095,both,19592729
356,IND,India,66,66,2095,both,19494180.5
356,IND,India,67,67,2095,both,19394066.5
356,IND,India,68,68,2095,both,19242434.5
356,IND,India,69,69,2095,both,19088726
356,IND,India,70,70,2095,both,18902786.5
356,IND,India,71,71,2095,both,18647302.5
356,IND,India,72,72,2095,both,18350220.5
356,IND,India,73,73,2095,both,18039118.5
356,IND,India,74,74,2095,both,17722989
356,IND,India,75,75,2095,both,17508929.5
356,IND,India,76,76,2095,both,17450916
356,IND,India,77,77,2095,both,17203619.5
356,IND,India,78,78,2095,both,16882006
356,IND,India,79,79,2095,both,16487850
356,IND,India,80,80,2095,both,15882431
356,IND,India,81,81,2095,both,15476905.5
356,IND,India,82,82,2095,both,15065321.5
356,IND,India,83,83,2095,both,14425771.5
356,IND,India,84,84,2095,both,13717157
356,IND,India,85,85,2095,both,12935687
356,IND,India,86,86,2095,both,12057057.5
356,IND,India,87,87,2095,both,11122482
356,IND,India,88,88,2095,both,10198369
356,IND,India,89,89,2095,both,9305732
356,IND,India,90,90,2095,both,8437004.5
356,IND,India,91,91,2095,both,7534053.5
356,IND,India,92,92,2095,both,6617291
356,IND,India,93,93,2095,both,5719018
356,IND,India,94,94,2095,both,4819253
356,IND,India,95,95,2095,both,3960426.5
356,IND,India,96,96,2095,both,3205292.5
356,IND,India,97,97,2095,both,2546736
356,IND,India,98,98,2095,both,1973203.5
356,IND,India,99,99,2095,both,1490020
356,IND,India,100,120,2095,both,3525452.5
356,IND,India,0,0,2096,both,13970703
356,IND,India,1,1,2096,both,14069902.5
356,IND,India,2,2,2096,both,14130061.5
356,IND,India,3,3,2096,both,14218916.5
356,IND,India,4,4,2096,both,14325370.5
356,IND,India,5,5,2096,both,14427016.5
356,IND,India,6,6,2096,both,14535645.5
356,IND,India,7,7,2096,both,14623111.5
356,IND,India,8,8,2096,both,14672934.5
356,IND,India,9,9,2096,both,14737046
356,IND,India,10,10,2096,both,14846533.5
356,IND,India,11,11,2096,both,14955220.5
356,IND,India,12,12,2096,both,15051027.5
356,IND,India,13,13,2096,both,15125170.5
356,IND,India,14,14,2096,both,15159274
356,IND,India,15,15,2096,both,15242692.5
356,IND,India,16,16,2096,both,15375627.5
356,IND,India,17,17,2096,both,15469123
356,IND,India,18,18,2096,both,15584612
356,IND,India,19,19,2096,both,15718014.5
356,IND,India,20,20,2096,both,15831963
356,IND,India,21,21,2096,both,15957277
356,IND,India,22,22,2096,both,16086389
356,IND,India,23,23,2096,both,16169627.5
356,IND,India,24,24,2096,both,16254655.5
356,IND,India,25,25,2096,both,16401726
356,IND,India,26,26,2096,both,16550270.5
356,IND,India,27,27,2096,both,16655097.5
356,IND,India,28,28,2096,both,16743995.5
356,IND,India,29,29,2096,both,16841349
356,IND,India,30,30,2096,both,16947505.5
356,IND,India,31,31,2096,both,17070859.5
356,IND,India,32,32,2096,both,17167151
356,IND,India,33,33,2096,both,17255363.5
356,IND,India,34,34,2096,both,17308806
356,IND,India,35,35,2096,both,17358770.5
356,IND,India,36,36,2096,both,17431996
356,IND,India,37,37,2096,both,17517837
356,IND,India,38,38,2096,both,17606205.5
356,IND,India,39,39,2096,both,17666308.5
356,IND,India,40,40,2096,both,17721140.5
356,IND,India,41,41,2096,both,17767724.5
356,IND,India,42,42,2096,both,17812131
356,IND,India,43,43,2096,both,17901862
356,IND,India,44,44,2096,both,18001327
356,IND,India,45,45,2096,both,18092268
356,IND,India,46,46,2096,both,18202275
356,IND,India,47,47,2096,both,18330097.5
356,IND,India,48,48,2096,both,18434519.5
356,IND,India,49,49,2096,both,18517293.5
356,IND,India,50,50,2096,both,18647413.5
356,IND,India,51,51,2096,both,18765188.5
356,IND,India,52,52,2096,both,18880698.5
356,IND,India,53,53,2096,both,19037271
356,IND,India,54,54,2096,both,19171731.5
356,IND,India,55,55,2096,both,19259449.5
356,IND,India,56,56,2096,both,19333468
356,IND,India,57,57,2096,both,19432681
356,IND,India,58,58,2096,both,19508336
356,IND,India,59,59,2096,both,19523322.5
356,IND,India,60,60,2096,both,19564776.5
356,IND,India,61,61,2096,both,19612892
356,IND,India,62,62,2096,both,19620170
356,IND,India,63,63,2096,both,19620498
356,IND,India,64,64,2096,both,19580963
356,IND,India,65,65,2096,both,19533252.5
356,IND,India,66,66,2096,both,19468312
356,IND,India,67,67,2096,both,19356015.5
356,IND,India,68,68,2096,both,19240483
356,IND,India,69,69,2096,both,19072211
356,IND,India,70,70,2096,both,18900294
356,IND,India,71,71,2096,both,18694303
356,IND,India,72,72,2096,both,18417269.5
356,IND,India,73,73,2096,both,18097349.5
356,IND,India,74,74,2096,both,17761668
356,IND,India,75,75,2096,both,17418909
356,IND,India,76,76,2096,both,17173004
356,IND,India,77,77,2096,both,17075625
356,IND,India,78,78,2096,both,16788749
356,IND,India,79,79,2096,both,16425157
356,IND,India,80,80,2096,both,15987078
356,IND,India,81,81,2096,both,15340265.5
356,IND,India,82,82,2096,both,14882937
356,IND,India,83,83,2096,both,14416800
356,IND,India,84,84,2096,both,13730986.5
356,IND,India,85,85,2096,both,12979930.5
356,IND,India,86,86,2096,both,12160979
356,IND,India,87,87,2096,both,11253111
356,IND,India,88,88,2096,both,10297593.5
356,IND,India,89,89,2096,both,9357777.5
356,IND,India,90,90,2096,both,8454005
356,IND,India,91,91,2096,both,7580660
356,IND,India,92,92,2096,both,6687267
356,IND,India,93,93,2096,both,5795493.5
356,IND,India,94,94,2096,both,4936288.5
356,IND,India,95,95,2096,both,4094360.5
356,IND,India,96,96,2096,both,3304679
356,IND,India,97,97,2096,both,2619966.5
356,IND,India,98,98,2096,both,2035140
356,IND,India,99,99,2096,both,1538330
356,IND,India,100,120,2096,both,3668314
356,IND,India,0,0,2097,both,13846609
356,IND,India,1,1,2097,both,13954945
356,IND,India,2,2,2097,both,14060674.5
356,IND,India,3,3,2097,both,14122972
356,IND,India,4,4,2097,both,14212889
356,IND,India,5,5,2097,both,14320125.5
356,IND,India,6,6,2097,both,14422475
356,IND,India,7,7,2097,both,14531739
356,IND,India,8,8,2097,both,14619758
356,IND,India,9,9,2097,both,14670018.5
356,IND,India,10,10,2097,both,14734380.5
356,IND,India,11,11,2097,both,14843833
356,IND,India,12,12,2097,both,14952088
356,IND,India,13,13,2097,both,15046931
356,IND,India,14,14,2097,both,15119502.5
356,IND,India,15,15,2097,both,15151474.5
356,IND,India,16,16,2097,both,15232348
356,IND,India,17,17,2097,both,15362546
356,IND,India,18,18,2097,both,15453356.5
356,IND,India,19,19,2097,both,15566404
356,IND,India,20,20,2097,both,15697748.5
356,IND,India,21,21,2097,both,15810109.5
356,IND,India,22,22,2097,both,15934312.5
356,IND,India,23,23,2097,both,16062757
356,IND,India,24,24,2097,both,16145729.5
356,IND,India,25,25,2097,both,16230809
356,IND,India,26,26,2097,both,16378210.5
356,IND,India,27,27,2097,both,16527277.5
356,IND,India,28,28,2097,both,16632759.5
356,IND,India,29,29,2097,both,16722372.5
356,IND,India,30,30,2097,both,16820438
356,IND,India,31,31,2097,both,16927263.5
356,IND,India,32,32,2097,both,17051208
356,IND,India,33,33,2097,both,17147995.5
356,IND,India,34,34,2097,both,17236594
356,IND,India,35,35,2097,both,17290328.5
356,IND,India,36,36,2097,both,17340502.5
356,IND,India,37,37,2097,both,17413846
356,IND,India,38,38,2097,both,17499694.5
356,IND,India,39,39,2097,both,17587959
356,IND,India,40,40,2097,both,17647862
356,IND,India,41,41,2097,both,17702410
356,IND,India,42,42,2097,both,17748612.5
356,IND,India,43,43,2097,both,17792481
356,IND,India,44,44,2097,both,17881448
356,IND,India,45,45,2097,both,17979925.5
356,IND,India,46,46,2097,both,18069686.5
356,IND,India,47,47,2097,both,18178278.5
356,IND,India,48,48,2097,both,18304393
356,IND,India,49,49,2097,both,18406824
356,IND,India,50,50,2097,both,18487280.5
356,IND,India,51,51,2097,both,18614632.5
356,IND,India,52,52,2097,both,18729243
356,IND,India,53,53,2097,both,18841145
356,IND,India,54,54,2097,both,18993590.5
356,IND,India,55,55,2097,both,19123618
356,IND,India,56,56,2097,both,19206790
356,IND,India,57,57,2097,both,19276188.5
356,IND,India,58,58,2097,both,19370644
356,IND,India,59,59,2097,both,19441485.5
356,IND,India,60,60,2097,both,19451602.5
356,IND,India,61,61,2097,both,19487485
356,IND,India,62,62,2097,both,19529083.5
356,IND,India,63,63,2097,both,19528918
356,IND,India,64,64,2097,both,19520507
356,IND,India,65,65,2097,both,19470937.5
356,IND,India,66,66,2097,both,19411340
356,IND,India,67,67,2097,both,19332653.5
356,IND,India,68,68,2097,both,19205257
356,IND,India,69,69,2097,both,19073020
356,IND,India,70,70,2097,both,18886923
356,IND,India,71,71,2097,both,18695070
356,IND,India,72,72,2097,both,18467211
356,IND,India,73,73,2097,both,18167280
356,IND,India,74,74,2097,both,17823104
356,IND,India,75,75,2097,both,17461299
356,IND,India,76,76,2097,both,17089404
356,IND,India,77,77,2097,both,16808703
356,IND,India,78,78,2097,both,16669202
356,IND,India,79,79,2097,both,16340159.5
356,IND,India,80,80,2097,both,15932252
356,IND,India,81,81,2097,both,15447591
356,IND,India,82,82,2097,both,14758016
356,IND,India,83,83,2097,both,14248959.5
356,IND,India,84,84,2097,both,13729520
356,IND,India,85,85,2097,both,13000289
356,IND,India,86,86,2097,both,12209956.5
356,IND,India,87,87,2097,both,11357515
356,IND,India,88,88,2097,both,10425917.5
356,IND,India,89,89,2097,both,9456031.5
356,IND,India,90,90,2097,both,8508258.5
356,IND,India,91,91,2097,both,7602568
356,IND,India,92,92,2097,both,6734848.5
356,IND,India,93,93,2097,both,5862515
356,IND,India,94,94,2097,both,5007507.5
356,IND,India,95,95,2097,both,4198414.5
356,IND,India,96,96,2097,both,3420387
356,IND,India,97,97,2097,both,2704479
356,IND,India,98,98,2097,both,2096295.5
356,IND,India,99,99,2097,both,1588665.5
356,IND,India,100,120,2097,both,3811638.5
356,IND,India,0,0,2098,both,13742361.5
356,IND,India,1,1,2098,both,13831079
356,IND,India,2,2,2098,both,13945816.5
356,IND,India,3,3,2098,both,14053632
356,IND,India,4,4,2098,both,14116989.5
356,IND,India,5,5,2098,both,14207689
356,IND,India,6,6,2098,both,14315624.5
356,IND,India,7,7,2098,both,14418604.5
356,IND,India,8,8,2098,both,14528414.5
356,IND,India,9,9,2098,both,14616864.5
356,IND,India,10,10,2098,both,14667374
356,IND,India,11,11,2098,both,14731705
356,IND,India,12,12,2098,both,14840729
356,IND,India,13,13,2098,both,14948023
356,IND,India,14,14,2098,both,15041299
356,IND,India,15,15,2098,both,15111741
356,IND,India,16,16,2098,both,15141181
356,IND,India,17,17,2098,both,15219330.5
356,IND,India,18,18,2098,both,15346844.5
356,IND,India,19,19,2098,both,15435223
356,IND,India,20,20,2098,both,15546223.5
356,IND,India,21,21,2098,both,15675982.5
356,IND,India,22,22,2098,both,15787242
356,IND,India,23,23,2098,both,15910785.5
356,IND,India,24,24,2098,both,16038960
356,IND,India,25,25,2098,both,16121991
356,IND,India,26,26,2098,both,16207423.5
356,IND,India,27,27,2098,both,16355353
356,IND,India,28,28,2098,both,16505069.5
356,IND,India,29,29,2098,both,16611268.5
356,IND,India,30,30,2098,both,16701602
356,IND,India,31,31,2098,both,16800348
356,IND,India,32,32,2098,both,16907780
356,IND,India,33,33,2098,both,17032222.5
356,IND,India,34,34,2098,both,17129407.5
356,IND,India,35,35,2098,both,17218296
356,IND,India,36,36,2098,both,17272253
356,IND,India,37,37,2098,both,17322572.5
356,IND,India,38,38,2098,both,17395947.5
356,IND,India,39,39,2098,both,17481712
356,IND,India,40,40,2098,both,17569779
356,IND,India,41,41,2098,both,17629413
356,IND,India,42,42,2098,both,17683593
356,IND,India,43,43,2098,both,17729277
356,IND,India,44,44,2098,both,17772444.5
356,IND,India,45,45,2098,both,17860464
356,IND,India,46,46,2098,both,17957790.5
356,IND,India,47,47,2098,both,18046199.5
356,IND,India,48,48,2098,both,18153157
356,IND,India,49,49,2098,both,18277310
356,IND,India,50,50,2098,both,18377463
356,IND,India,51,51,2098,both,18455304
356,IND,India,52,52,2098,both,18579565.5
356,IND,India,53,53,2098,both,18690672.5
356,IND,India,54,54,2098,both,18798655.5
356,IND,India,55,55,2098,both,18946752
356,IND,India,56,56,2098,both,19072249.5
356,IND,India,57,57,2098,both,19150892
356,IND,India,58,58,2098,both,19215740.5
356,IND,India,59,59,2098,both,19305443.5
356,IND,India,60,60,2098,both,19371343
356,IND,India,61,61,2098,both,19376135
356,IND,India,62,62,2098,both,19405701
356,IND,India,63,63,2098,both,19439872.5
356,IND,India,64,64,2098,both,19431150.5
356,IND,India,65,65,2098,both,19412729.5
356,IND,India,66,66,2098,both,19351492.5
356,IND,India,67,67,2098,both,19278341
356,IND,India,68,68,2098,both,19184547
356,IND,India,69,69,2098,both,19040782
356,IND,India,70,70,2098,both,18890637
356,IND,India,71,71,2098,both,18685014
356,IND,India,72,72,2098,both,18471405.5
356,IND,India,73,73,2098,both,18220279
356,IND,India,74,74,2098,both,17895999
356,IND,India,75,75,2098,both,17526014
356,IND,India,76,76,2098,both,17135582.5
356,IND,India,77,77,2098,both,16731777.5
356,IND,India,78,78,2098,both,16413828
356,IND,India,79,79,2098,both,16229326.5
356,IND,India,80,80,2098,both,15855676.5
356,IND,India,81,81,2098,both,15400697.5
356,IND,India,82,82,2098,both,14867633.5
356,IND,India,83,83,2098,both,14135933
356,IND,India,84,84,2098,both,13576455.5
356,IND,India,85,85,2098,both,13006036
356,IND,India,86,86,2098,both,12236402.5
356,IND,India,87,87,2098,both,11410598.5
356,IND,India,88,88,2098,both,10529929
356,IND,India,89,89,2098,both,9581026.5
356,IND,India,90,90,2098,both,8604478
356,IND,India,91,91,2098,both,7657913.5
356,IND,India,92,92,2098,both,6760459.5
356,IND,India,93,93,2098,both,5909902
356,IND,India,94,94,2098,both,5070564.5
356,IND,India,95,95,2098,both,4263572.5
356,IND,India,96,96,2098,both,3511302.5
356,IND,India,97,97,2098,both,2802504.5
356,IND,India,98,98,2098,both,2166593
356,IND,India,99,99,2098,both,1638484.5
356,IND,India,100,120,2098,both,3956978
356,IND,India,0,0,2099,both,13638058
356,IND,India,1,1,2099,both,13727043.5
356,IND,India,2,2,2099,both,13822051
356,IND,India,3,3,2099,both,13938828.5
356,IND,India,4,4,2099,both,14047691
356,IND,India,5,5,2099,both,14111832.5
356,IND,India,6,6,2099,both,14203228.5
356,IND,India,7,7,2099,both,14311789
356,IND,India,8,8,2099,both,14415311
356,IND,India,9,9,2099,both,14525545.5
356,IND,India,10,10,2099,both,14614239.5
356,IND,India,11,11,2099,both,14664721.5
356,IND,India,12,12,2099,both,14728628.5
356,IND,India,13,13,2099,both,14836696.5
356,IND,India,14,14,2099,both,14942428.5
356,IND,India,15,15,2099,both,15033579.5
356,IND,India,16,16,2099,both,15101491.5
356,IND,India,17,17,2099,both,15128219.5
356,IND,India,18,18,2099,both,15203698.5
356,IND,India,19,19,2099,both,15328781.5
356,IND,India,20,20,2099,both,15415123
356,IND,India,21,21,2099,both,15524547
356,IND,India,22,22,2099,both,15653208.5
356,IND,India,23,23,2099,both,15763818
356,IND,India,24,24,2099,both,15887100
356,IND,India,25,25,2099,both,16015328.5
356,IND,India,26,26,2099,both,16098718.5
356,IND,India,27,27,2099,both,16184701.5
356,IND,India,28,28,2099,both,16333287.5
356,IND,India,29,29,2099,both,16483714.5
356,IND,India,30,30,2099,both,16590636
356,IND,India,31,31,2099,both,16681662
356,IND,India,32,32,2099,both,16781027.5
356,IND,India,33,33,2099,both,16888977
356,IND,India,34,34,2099,both,17013821
356,IND,India,35,35,2099,both,17111307.5
356,IND,India,36,36,2099,both,17200418.5
356,IND,India,37,37,2099,both,17254534.5
356,IND,India,38,38,2099,both,17304913.5
356,IND,India,39,39,2099,both,17378231
356,IND,India,40,40,2099,both,17463819
356,IND,India,41,41,2099,both,17551619
356,IND,India,42,42,2099,both,17610902
356,IND,India,43,43,2099,both,17664578.5
356,IND,India,44,44,2099,both,17709584
356,IND,India,45,45,2099,both,17751873
356,IND,India,46,46,2099,both,17838786.5
356,IND,India,47,47,2099,both,17934795
356,IND,India,48,48,2099,both,18021638.5
356,IND,India,49,49,2099,both,18126718
356,IND,India,50,50,2099,both,18248630
356,IND,India,51,51,2099,both,18346212.5
356,IND,India,52,52,2099,both,18421131.5
356,IND,India,53,53,2099,both,18541972.5
356,IND,India,54,54,2099,both,18649272.5
356,IND,India,55,55,2099,both,18753128
356,IND,India,56,56,2099,both,18896777
356,IND,India,57,57,2099,both,19017753.5
356,IND,India,58,58,2099,both,19091933.5
356,IND,India,59,59,2099,both,19152244
356,IND,India,60,60,2099,both,19237067.5
356,IND,India,61,61,2099,both,19297570
356,IND,India,62,62,2099,both,19296312
356,IND,India,63,63,2099,both,19318670.5
356,IND,India,64,64,2099,both,19344309.5
356,IND,India,65,65,2099,both,19325778
356,IND,India,66,66,2099,both,19295721
356,IND,India,67,67,2099,both,19221174.5
356,IND,India,68,68,2099,both,19133122.5
356,IND,India,69,69,2099,both,19022948.5
356,IND,India,70,70,2099,both,18861639
356,IND,India,71,71,2099,both,18691881
356,IND,India,72,72,2099,both,18464948.5
356,IND,India,73,73,2099,both,18228185
356,IND,India,74,74,2099,both,17952290
356,IND,India,75,75,2099,both,17602078
356,IND,India,76,76,2099,both,17203783
356,IND,India,77,77,2099,both,16781964
356,IND,India,78,78,2099,both,16343993
356,IND,India,79,79,2099,both,15986270.5
356,IND,India,80,80,2099,both,15754032.5
356,IND,India,81,81,2099,both,15332948.5
356,IND,India,82,82,2099,both,14829001
356,IND,India,83,83,2099,both,14247729.5
356,IND,India,84,84,2099,both,13475785.5
356,IND,India,85,85,2099,both,12868258.5
356,IND,India,86,86,2099,both,12249381.5
356,IND,India,87,87,2099,both,11443001.5
356,IND,India,88,88,2099,both,10586813
356,IND,India,89,89,2099,both,9684135.5
356,IND,India,90,90,2099,both,8725533
356,IND,India,91,91,2099,both,7751476
356,IND,India,92,92,2099,both,6816234.5
356,IND,India,93,93,2099,both,5938460.5
356,IND,India,94,94,2099,both,5117096.5
356,IND,India,95,95,2099,both,4322221.5
356,IND,India,96,96,2099,both,3570154
356,IND,India,97,97,2099,both,2880729.5
356,IND,India,98,98,2099,both,2248174
